STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-14,0.01,",,7,0730",0,",,7,",0,",,7,",62,",,7",55,",,7",58,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-15,0.21,",,7,0730",0,",,7,",0,",,7,",59,",,7",43,",,7",43,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-16,0,",,7,0730",0,",,7,",0,",,7,",45,",,7",40,",,7",42,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-17,0.02,",,7,0730",0,",,7,",0,",,7,",51,",,7",34,",,7",34,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-18,0,"T,,7,0730",0,"T,,7,",0,",,7,",36,",,7",29,",,7",29,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-19,0.04,",,7,0730",0.7,",,7,",1,",,7,",32,",,7",24,",,7",26,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-20,0.01,",,7,0730",0.1,",,7,",0,"T,,7,",30,",,7",19,",,7",21,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-21,0.21,",,7,0730",0,",,7,",0,",,7,",43,",,7",21,",,7",38,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-22,0.31,",,7,0730",0,",,7,",0,",,7,",50,",,7",38,",,7",48,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-23,0,"T,,7,0730",0,",,7,",0,",,7,",51,",,7",33,",,7",43,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-24,0.72,",,7,0730",0,",,7,",0,",,7,",61,",,7",41,",,7",41,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-25,0,"T,,7,0730",0,",,7,",0,",,7,",46,",,7",38,",,7",38,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-26,0,",,7,0730",0,",,7,",0,",,7,",47,",,7",28,",,7",33,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-27,0.34,",,7,0730",0,",,7,",0,",,7,",43,",,7",33,",,7",38,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-28,0.01,",,7,0730",0,",,7,",0,",,7,",38,",,7",29,",,7",29,",,7,0730",1,",,7",,,1,",,7",,,1,",,7",1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-29,1.01,",,7,0730",0.8,",,7,",1,",,7,",40,",,7",28,",,7",40,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-30,0,"T,,7,0730",0,"T,,7,",0,"T,,7,",41,",,7",32,",,7",32,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2015-12-31,0,"T,,7,0730",0,"T,,7,",0,",,7,",32,",,7",30,",,7",30,",,7,0730",,,,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-01,0,"T,,7,0730",0.1,",,7,",0,"T,,7,",31,",,7",26,",,7",26,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-02,0.01,",,7,0730",0.2,",,7,",0,"T,,7,",28,",,7",24,",,7",28,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-03,0,",,7,0730",0,",,7,",0,",,7,",37,",,7",28,",,7",32,",,7,0730",,,,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-04,0,"T,,7,0730",0.1,",,7,",0,"T,,7,",32,",,7",23,",,7",23,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-05,0.02,",,7,0730",0.6,",,7,",0,"T,,7,",26,",,7",7,",,7",9,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-06,0,",,7,0730",0,",,7,",0,"T,,7,",30,",,7",8,",,7",13,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-07,0,",,7,0730",0,",,7,",0,"T,,7,",38,",,7",13,",,7",25,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-08,0,",,7,0730",0,",,7,",0,",,7,",46,",,7",25,",,7",28,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-09,0.31,",,7,0730",0,",,7,",0,",,7,",43,",,7",28,",,7",43,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-10,0.23,",,7,0730",0.3,",,7,",0,"T,,7,",49,",,7",30,",,7",30,",,7,0730",1,",,7",,,1,",,7",,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-11,0.29,",,7,0730",3.1,",,7,",3,",,7,",30,",,7",10,",,7",10,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-12,0.17,",,7,0730",2.3,",,7,",5,",,7,",25,",,7",9,",,7",22,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-13,0.07,",,7,0730",0.8,",,7,",5,",,7,",22,",,7",11,",,7",11,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-14,0.08,",,7,0730",1.1,",,7,",5,",,7,",22,",,7",11,",,7",22,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-15,0,",,7,0730",0,",,7,",4,",,7,",37,",,7",20,",,7",37,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-16,0.24,",,7,0730",0,"T,,7,",1,",,7,",42,",,7",30,",,7",30,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-17,0,"T,,7,0730",0,"T,,7,",1,",,7,",32,",,7",19,",,7",19,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-18,0.02,",,7,0730",0.6,",,7,",1,",,7,",19,",,7",7,",,7",7,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-19,0.02,",,7,0730",0.2,",,7,",1,",,7,",15,",,7",6,",,7",9,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-20,0,"T,,7,0730",0,"T,,7,",1,",,7,",23,",,7",8,",,7",14,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-21,0.02,",,7,0730",0.4,",,7,",1,",,7,",21,",,7",9,",,7",15,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-22,0.01,",,7,0730",0.3,",,7,",1,",,7,",26,",,7",15,",,7",23,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-23,0,"T,,7,0730",0,"T,,7,",1,",,7,",30,",,7",17,",,7",23,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-24,0,",,7,0730",0,",,7,",1,",,7,",32,",,7",16,",,7",21,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-25,0,",,7,0730",0,",,7,",0,"T,,7,",36,",,7",18,",,7",26,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-26,0.04,",,7,0730",0,"T,,7,",0,"T,,7,",44,",,7",26,",,7",37,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-27,0.02,",,7,0730",0.3,",,7,",0,"T,,7,",37,",,7",28,",,7",29,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-28,0,"T,,7,0730",0,"T,,7,",0,",,7,",31,",,7",26,",,7",29,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-29,0.06,",,7,0730",0.8,",,7,",0,"T,,7,",38,",,7",23,",,7",23,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-30,0,"T,,7,0730",0,"T,,7,",0,"T,,7,",32,",,7",21,",,7",30,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-01-31,0.01,",,7,0730",0,",,7,",0,",,7,",52,",,7",30,",,7",35,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-01,0.17,",,7,0730",0,",,7,",0,",,7,",51,",,7",30,",,7",30,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-02,0,",,7,0730",0,",,7,",0,",,7,",47,",,7",22,",,7",25,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-03,0.35,",,7,0730",0,",,7,",0,",,7,",53,",,7",25,",,7",51,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-04,0.03,",,7,0730",0.3,",,7,",0,"T,,7,",52,",,7",31,",,7",31,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-05,0.02,",,7,0730",0.4,",,7,",0,"T,,7,",33,",,7",17,",,7",19,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-06,0,"T,,7,0730",0.1,",,7,",0,"T,,7,",40,",,7",19,",,7",22,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-07,0,",,7,0730",0,",,7,",0,",,7,",39,",,7",22,",,7",29,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-08,0,",,7,0730",0,",,7,",0,",,7,",47,",,7",29,",,7",30,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-09,0.09,",,7,0730",1,",,7,",1,",,7,",43,",,7",29,",,7",30,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-10,0.06,",,7,0730",1.1,",,7,",1,",,7,",31,",,7",18,",,7",18,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-11,0.02,",,7,0730",0.3,",,7,",1,",,7,",24,",,7",8,",,7",11,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-12,0,"T,,7,0730",0,"T,,7,",1,",,7,",23,",,7",8,",,7",16,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-13,0.05,",,7,0730",0.9,",,7,",2,",,7,",25,",,7",2,",,7",2,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-14,0,"T,,7,0730",0.1,",,7,",2,",,7,",17,",,7",-4,",,7",-4,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-15,0.04,",,7,0730",0.4,",,7,",2,",,7,",19,",,7",-4,",,7",19,",,7,0730",1,",,7",,,1,",,7",,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-16,0.01,",,7,0730",0.1,",,7,",2,",,7,",28,",,7",19,",,7",27,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-17,0.05,",,7,0730",0.7,",,7,",2,",,7,",30,",,7",26,",,7",29,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-18,0.01,",,7,0730",0.1,",,7,",1,",,7,",35,",,7",6,",,7",7,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-19,0,"T,,7,0730",0,"T,,7,",1,",,7,",35,",,7",7,",,7",34,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-20,0,",,7,0730",0,",,7,",0,",,7,",61,",,7",34,",,7",40,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-21,0,",,7,0730",0,",,7,",0,",,7,",62,",,7",28,",,7",34,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-22,0,",,7,0730",0,",,7,",0,",,7,",43,",,7",26,",,7",29,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-23,0,",,7,0730",0,",,7,",0,",,7,",41,",,7",20,",,7",21,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-24,0.02,",,7,0730",0.2,",,7,",0,"T,,7,",44,",,7",21,",,7",32,",,7,0730",1,",,7",,,1,",,7",,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-25,1.15,",,7,0730",7.1,",,7,",7,",,7,",33,",,7",30,",,7",30,",,7,0730",1,",,7",,,,,,,1,",,7",1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-26,0.12,",,7,0730",1.8,",,7,",7,",,7,",35,",,7",23,",,7",23,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-27,0,"T,,7,0730",0,"T,,7,",7,",,7,",35,",,7",23,",,7",26,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-28,0,",,7,0730",0,",,7,",4,",,7,",44,",,7",26,",,7",38,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-02-29,0.2,",,7,0730",0,",,7,",0,",,7,",63,",,7",31,",,7",31,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-01,0.04,",,7,0730",0.5,",,7,",1,",,7,",49,",,7",22,",,7",24,",,7,0730",1,",,7",,,1,",,7",,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-02,0.33,",,7,0730",2.9,",,7,",3,",,7,",31,",,7",16,",,7",16,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-03,0,"T,,7,0730",0,"T,,7,",2,",,7,",31,",,7",12,",,7",19,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-04,0.15,",,7,0730",2.4,",,7,",5,",,7,",30,",,7",19,",,7",24,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-05,0.12,",,7,0730",1.6,",,7,",4,",,7,",39,",,7",23,",,7",27,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-06,0.08,",,7,0730",0.8,",,7,",4,",,7,",35,",,7",20,",,7",25,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-07,0,"T,,7,0730",0,"T,,7,",3,",,7,",38,",,7",25,",,7",38,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-08,0,"T,,7,0730",0,",,7,",0,",,7,",61,",,7",38,",,7",49,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-09,0,"T,,7,0730",0,",,7,",0,",,7,",70,",,7",49,",,7",53,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-10,0.03,",,7,0730",0,",,7,",0,",,7,",70,",,7",53,",,7",55,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-11,0.02,",,7,0730",0,",,7,",0,",,7,",56,",,7",35,",,7",35,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-12,0,",,7,0730",0,",,7,",0,",,7,",56,",,7",26,",,7",28,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-13,0.01,",,7,0730",0,",,7,",0,",,7,",60,",,7",28,",,7",44,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-14,0.7,",,7,0730",0,",,7,",0,",,7,",47,",,7",42,",,7",44,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-15,0,",,7,0730",0,",,7,",0,",,7,",62,",,7",44,",,7",47,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-16,0.07,",,7,0730",0,",,7,",0,",,7,",59,",,7",43,",,7",47,",,7,0730",1,",,7",1,",,7",,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-17,0.02,",,7,0730",0,",,7,",0,",,7,",59,",,7",40,",,7",40,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-18,0,",,7,0730",0,",,7,",0,",,7,",55,",,7",26,",,7",27,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-19,0,",,7,0730",0,",,7,",0,",,7,",50,",,7",26,",,7",27,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-20,0,",,7,0730",0,",,7,",0,",,7,",43,",,7",25,",,7",25,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-21,0,",,7,0730",0,",,7,",0,",,7,",45,",,7",25,",,7",28,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-22,0,",,7,0730",0,",,7,",0,",,7,",46,",,7",27,",,7",34,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-23,0,"T,,7,0730",0,",,7,",0,",,7,",62,",,7",34,",,7",44,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-24,0.22,",,7,0730",0,",,7,",0,",,7,",47,",,7",37,",,7",38,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-25,0.89,",,7,0730",0,"T,,7,",0,",,7,",57,",,7",28,",,7",28,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-26,0,",,7,0730",0,",,7,",0,",,7,",47,",,7",24,",,7",26,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-27,0,",,7,0730",0,",,7,",0,",,7,",50,",,7",26,",,7",30,",,7,0730",1,",,7",1,",,7",,,1,",,7",,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-28,0.77,",,7,0730",0,"T,,7,",0,",,7,",69,",,7",30,",,7",43,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-29,0.01,",,7,0730",0,",,7,",0,",,7,",47,",,7",31,",,7",31,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-30,0,",,7,0730",0,",,7,",0,",,7,",54,",,7",27,",,7",28,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-03-31,0.25,",,7,0730",0,",,7,",0,",,7,",61,",,7",28,",,7",53,",,7,0730",1,",,7",1,",,7",,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-01,1.07,",,7,0730",0,",,7,",0,",,7,",63,",,7",41,",,7",41,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-02,0.04,",,7,0730",0,"T,,7,",0,",,7,",53,",,7",32,",,7",32,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-03,0.14,",,7,0730",1.4,",,7,",1,",,7,",39,",,7",19,",,7",19,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-04,0.06,",,7,0730",0,"T,,7,",0,",,7,",49,",,7",19,",,7",29,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-05,0,"T,,7,0730",0,"T,,7,",0,",,7,",36,",,7",14,",,7",15,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-06,0.02,",,7,0730",0.1,",,7,",0,",,7,",42,",,7",15,",,7",36,",,7,0730",,,1,",,7",1,",,7",1,",,7",,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-07,0.2,",,7,0730",0.1,",,7,",0,",,7,",53,",,7",36,",,7",39,",,7,0730",1,",,7",,,1,",,7",,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-08,0.09,",,7,0730",0.3,",,7,",0,"T,,7,",40,",,7",26,",,7",26,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-09,0.05,",,7,0730",0.6,",,7,",0,"T,,7,",41,",,7",25,",,7",25,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-10,0.02,",,7,0730",0.4,",,7,",0,",,7,",34,",,7",22,",,7",28,",,7,0730",1,",,7",,,1,",,7",,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-11,0.53,",,7,0730",0.3,",,7,",0,",,7,",48,",,7",28,",,7",48,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-12,0,"T,,7,0730",0,",,7,",0,",,7,",59,",,7",30,",,7",31,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-13,0,",,7,0730",0,",,7,",0,",,7,",49,",,7",28,",,7",32,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-14,0,",,7,0730",0,",,7,",0,",,7,",52,",,7",28,",,7",28,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-15,0,",,7,0730",0,",,7,",0,",,7,",60,",,7",28,",,7",33,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-16,0,",,7,0730",0,",,7,",0,",,7,",70,",,7",33,",,7",42,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-17,0,",,7,0730",0,",,7,",0,",,7,",75,",,7",37,",,7",38,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-18,0,",,7,0730",0,",,7,",0,",,7,",80,",,7",38,",,7",42,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-19,0,",,7,0730",0,",,7,",0,",,7,",83,",,7",42,",,7",49,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2016-04-20,0,"T,,7,0730",0,",,7,",0,",,7,",62,",,7",43,",,7",44,",,7,0730",,,,,,,,,,,,
